model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
7079,2013,5939,1,70199,1,20,67.3,1.6
7079,2017,11748,1,22638,0,145,51.4,1.5
7079,2015,12999,1,48542,1,20,67.3,2.0
7079,2016,9799,1,22333,1,0,74.3,1.5
7079,2013,6799,2,45194,0,160,44.8,1.6
7079,2014,7096,1,53767,1,20,67.3,1.6
7073,2018,12999,2,7706,0,145,54.3,1.0
7073,2013,6412,1,32166,0,30,54.3,1.2
7079,2017,17299,1,26062,1,145,67.3,2.0
7585,2015,12500,1,58150,1,150,54.3,2.0
7073,2017,7800,1,34257,0,0,65.7,1.0
7073,2014,4395,1,83780,0,30,54.3,1.2
7079,2016,7500,1,82955,1,0,74.3,1.5
7079,2015,9800,1,29188,1,20,67.3,1.6
7585,2013,9661,1,75282,1,200,47.9,2.0
7073,2017,7699,1,24983,0,0,65.7,1.0
7079,2019,18250,2,3492,1,145,64.2,2.0
7079,2019,16525,2,3220,1,145,64.2,2.0
7079,2018,14525,2,9534,0,145,48.7,1.0
7079,2018,14575,2,10999,0,145,48.7,1.0
7079,2018,16000,2,5675,1,145,67.3,1.5
7073,2016,9632,1,18814,0,20,62.8,1.0
7073,2017,8503,1,13080,0,125,54.3,1.2
7079,2016,7842,1,71364,1,0,74.3,1.5
7079,2018,18890,1,1454,0,145,41.5,2.0
7079,2019,17199,2,3305,1,145,64.2,2.0
7079,2019,17999,2,4134,1,145,64.2,2.0
7079,2019,17999,2,5491,1,145,64.2,2.0
7079,2019,17499,1,1986,1,145,62.8,2.0
7073,2016,8439,1,19764,0,0,65.7,1.0
7073,2017,8600,1,21780,0,0,65.7,1.0
7073,2018,9399,1,31824,0,145,65.7,1.0
7079,2015,8495,1,40746,1,0,74.3,1.5
7073,2016,10400,1,26403,0,0,65.7,1.0
7585,2019,17300,1,11448,0,145,34.4,1.5
7073,2016,9500,1,29512,0,0,65.7,1.0
7079,2016,11200,1,38635,0,0,74.3,1.5
7073,2016,10900,1,5765,0,0,65.7,1.0
7073,2016,11400,1,18342,0,145,47.9,1.6
7073,2015,9000,2,22093,0,0,57.7,1.0
7079,2017,11800,2,22008,0,145,51.4,1.0
7073,2015,8100,1,26605,0,0,65.7,1.0
7585,2013,9700,1,46719,1,145,53.3,2.0
7073,2018,11300,1,32139,0,145,65.7,1.0
7079,2016,9511,1,19276,0,20,60.1,1.0
7073,2017,10780,1,16711,1,145,78.5,1.5
7073,2017,11512,1,13146,1,145,88.3,1.5
7585,2019,16199,1,11154,0,145,34.4,1.5
7079,2017,13395,1,13338,0,145,57.7,1.0
7073,2014,7552,1,26219,0,30,54.3,1.2
7079,2013,6190,1,69000,1,20,67.3,1.6
7073,2016,9033,1,13454,0,0,65.7,1.0
7585,2015,13731,1,29000,1,145,54.3,2.0
7073,2019,18917,1,7968,0,145,40.3,1.5
7073,2018,8899,1,36512,0,145,65.7,1.0
7073,2016,8250,1,13838,0,125,54.3,1.2
7073,2015,7250,1,37224,0,0,65.7,1.0
7079,2017,10750,1,23000,0,145,60.1,1.0
7073,2014,7999,1,40000,0,30,54.3,1.2
7079,2015,7990,1,55000,1,0,74.3,1.5
6967,2015,8450,1,41000,0,125,53.3,1.0
7073,2013,6950,1,54000,0,0,65.7,1.0
7585,2016,12500,1,47000,1,125,60.1,2.0
7073,2016,7999,1,34547,0,0,65.7,1.0
7079,2017,12128,1,21399,0,145,57.7,1.0
7079,2017,12270,1,18866,0,145,57.7,1.0
7585,2014,10899,1,42021,1,160,47.9,2.0
7079,2015,9495,1,30408,1,20,67.3,1.6
7079,2015,10299,2,38286,1,30,64.2,2.0
7585,2019,16399,1,6134,0,145,39.2,1.5
7073,2015,9299,2,5040,0,30,57.7,1.0
7585,2016,12454,1,35755,1,125,60.1,2.0
7073,2016,8500,1,29368,0,20,62.8,1.0
6967,2017,9399,1,15285,0,145,44.8,1.5
7079,2013,6545,1,47738,1,20,67.3,1.6
7079,2014,7499,1,20798,0,30,56.5,1.0
7585,2016,10499,1,53592,1,125,60.1,2.0
7073,2015,7812,1,46995,0,20,62.8,1.0
7079,2019,18200,1,5184,1,145,70.6,2.0
7079,2019,16125,1,1388,0,145,51.4,1.5
7073,2013,7426,1,38766,0,0,65.7,1.0
7073,2017,10399,1,19059,1,145,88.3,1.5
7079,2017,10099,1,28099,1,0,74.3,1.5
7073,2017,12299,1,13615,0,145,47.9,1.6
7073,2017,9271,1,30160,0,0,65.7,1.0
7585,2017,16499,2,35167,1,145,54.3,2.0
7079,2015,8225,1,33786,1,0,74.3,1.5
7079,2017,9999,2,39198,1,145,74.3,1.5
7073,2014,8699,1,44663,0,145,47.9,1.6
7073,2016,8099,1,12072,0,125,54.3,1.2
7079,2019,17999,2,3824,1,145,64.2,2.0
7079,2018,14650,1,11144,1,145,74.3,1.5
6967,2019,13475,1,7669,1,145,67.3,1.5
7079,2016,9999,1,27343,1,0,74.3,1.5
7073,2016,6789,1,24162,0,125,54.3,1.2
7073,2014,8466,1,8454,0,0,65.7,1.0
7079,2017,11999,1,18153,0,145,51.4,1.5
7073,2017,8699,1,42013,0,145,62.8,1.0
7079,2017,18899,1,11010,0,145,41.5,2.0
7079,2017,10671,1,36013,1,145,74.3,1.5
7073,2013,6799,1,35938,0,30,54.3,1.2
7073,2015,6980,1,28329,0,125,54.3,1.2
7079,2019,18125,2,3376,1,145,64.2,2.0
7079,2019,17999,1,1291,1,145,62.8,2.0
7079,2019,17850,2,4233,1,145,74.3,1.5
7585,2017,15165,1,13720,0,145,45.6,1.5
7585,2016,10999,1,34879,1,125,60.1,2.0
7073,2016,7599,1,15385,0,125,54.3,1.2
7079,2017,15400,1,10253,1,20,67.3,2.0
7079,2017,11489,1,26549,1,145,74.3,1.5
7073,2016,9643,1,29842,0,0,65.7,1.0
7585,2015,10781,2,50323,1,145,52.3,2.0
7079,2017,17451,1,14584,1,145,67.3,2.0
7073,2015,8524,1,58363,0,145,47.9,1.6
7079,2016,9399,1,32041,1,0,74.3,1.5
7073,2014,7432,1,32500,0,30,54.3,1.2
7079,2017,11695,1,21502,1,145,74.3,1.5
7079,2017,11649,1,23765,1,145,74.3,1.5
7079,2017,10752,1,22936,0,145,60.1,1.0
7073,2016,10199,1,22632,0,145,47.9,1.6
7079,2017,10499,1,23077,0,145,60.1,1.0
7073,2015,7499,1,49636,0,0,65.7,1.0
7073,2018,9699,1,26402,0,145,64.2,1.1
7073,2014,7679,1,41217,0,0,65.7,1.0
7079,2015,9799,1,28024,1,0,74.3,1.5
7079,2014,7673,2,30093,0,160,44.8,1.6
7073,2014,7446,1,26513,0,0,65.7,1.0
7073,2017,9899,1,22711,1,145,88.3,1.5
7073,2015,8669,1,16925,0,0,65.7,1.0
7073,2015,6799,1,43670,1,0,88.3,1.5
7073,2016,7744,1,22692,0,125,54.3,1.2
7585,2014,10399,1,48739,1,160,47.9,2.0
7079,2018,10798,1,14678,0,145,61.4,1.0
7585,2014,9870,1,39663,1,145,53.3,2.0
7073,2015,8284,1,11498,1,0,88.3,1.5
7073,2017,7849,1,19298,0,145,65.7,1.0
7079,2017,11799,1,17315,1,145,74.3,1.5
7073,2016,8284,1,12956,0,0,65.7,1.0
7073,2018,12764,1,15900,0,145,58.9,1.0
7073,2015,7999,2,19581,0,145,47.9,1.6
7073,2016,8574,1,12620,0,0,65.7,1.0
7073,2018,9698,1,14961,0,145,55.4,1.1
7073,2017,9191,1,10729,0,145,64.2,1.1
7585,2018,17923,1,19908,1,145,60.1,2.0
7073,2016,7058,1,15140,0,125,54.3,1.2
7079,2015,8382,2,34808,0,160,44.8,1.6
7073,2016,11499,1,19436,0,145,47.9,1.6
7079,2018,12995,1,18670,0,145,57.7,1.0
7079,2017,11295,1,19337,0,145,60.1,1.0
7585,2017,14250,1,26814,0,160,45.6,1.5
7073,2015,6799,1,67391,0,0,65.7,1.0
7585,2016,13699,1,33338,1,125,60.1,2.0
7073,2015,9880,1,37666,0,145,47.9,1.6
7079,2019,18499,1,4945,0,145,50.4,1.5
7079,2013,7182,1,56984,1,20,67.3,1.6
7079,2018,14299,1,7498,0,145,57.7,1.0
7073,2017,8999,1,6238,0,145,64.2,1.1
7073,2017,8999,1,10731,0,145,64.2,1.1
7079,2016,8490,1,20587,0,20,61.4,1.0
7079,2016,13890,1,35842,1,20,67.3,2.0
7585,2015,13590,2,19673,1,150,52.3,2.0
7079,2016,14690,1,31452,1,20,67.3,2.0
7585,2018,12999,2,34592,1,145,58.9,1.5
7585,2016,12999,1,36061,1,125,60.1,2.0
7073,2014,6499,1,30876,1,0,76.4,1.5
7073,2016,7541,1,14299,0,125,54.3,1.2
7073,2018,11980,1,20257,0,145,65.7,1.0
7073,2018,10999,1,25424,1,145,58.9,1.5
7073,2018,9990,1,20528,0,145,56.5,1.0
6967,2016,8690,1,16838,0,160,44.8,1.5
7079,2013,5995,1,58610,0,145,47.9,1.6
7073,2015,7390,1,36236,0,0,65.7,1.0
7073,2019,12790,1,10824,0,145,58.9,1.0
7073,2017,7990,1,24003,0,145,64.2,1.1
7585,2017,13968,1,23452,1,30,64.2,1.5
7079,2013,6143,1,40428,0,20,58.9,1.0
7079,2015,12942,1,30768,0,200,41.5,2.0
7585,2018,18328,1,11581,0,145,39.2,1.5
7079,2016,11499,1,24845,1,20,70.6,2.0
7073,2013,5356,1,69078,1,0,85.6,1.6
7079,2017,11899,1,17445,0,145,60.1,1.0
7079,2019,17999,2,2594,1,145,67.3,1.5
7079,2019,17999,2,1480,1,145,64.2,2.0
7079,2015,8899,2,7802,0,160,44.8,1.6
7585,2015,11589,1,13586,1,125,60.1,2.0
7585,2017,16499,1,19610,1,145,60.1,2.0
7585,2017,12999,1,40860,1,125,60.1,2.0
7585,2019,15541,1,13952,1,145,54.3,1.5
7073,2015,7626,1,22501,1,0,78.5,1.5
7079,2014,8483,1,48739,0,20,60.1,1.0
7079,2019,18699,2,3588,0,145,39.2,1.5
7079,2019,18599,2,3720,1,145,64.2,2.0
7079,2019,16999,1,4714,1,145,57.7,1.5
7073,2015,6733,1,74133,0,0,65.7,1.0
7079,2017,12599,1,22111,0,145,50.4,1.5
7079,2016,14999,1,32990,1,20,67.3,2.0
7079,2018,13999,1,8666,0,145,57.7,1.0
7073,2017,9999,1,7805,0,145,64.2,1.1
7079,2015,8350,2,18403,0,160,44.8,1.6
7079,2018,16999,1,9577,1,145,74.3,1.5
7079,2019,17699,2,1821,1,145,74.3,1.5
7073,2017,9899,1,22385,0,145,65.7,1.0
7073,2014,7676,1,22358,1,0,76.4,1.5
7585,2013,9218,1,50834,1,145,53.3,2.0
7079,2017,12500,1,8220,1,0,74.3,1.5
7073,2015,7960,1,17164,0,0,65.7,1.0
7073,2016,8999,2,16213,0,0,57.7,1.0
7073,2013,4940,1,39932,0,30,54.3,1.2
7073,2016,6870,1,67901,0,125,54.3,1.2
7073,2015,9640,1,28088,0,145,47.9,1.6
7079,2016,8940,1,48687,1,0,74.3,1.5
7079,2015,7996,1,44000,0,20,60.1,1.0
7079,2017,9699,1,23183,0,145,60.1,1.0
7079,2017,12495,2,20693,0,145,46.3,1.5
7073,2018,11999,1,5612,0,145,65.7,1.0
7073,2018,9999,1,9813,0,145,64.2,1.1
7079,2014,7000,1,43016,1,20,67.3,1.6
7073,2016,7989,1,75929,1,0,78.5,1.5
7073,2013,5949,1,52135,1,0,85.6,1.6
7073,2016,6940,1,75386,1,0,78.5,1.5
7073,2018,9999,1,13614,0,145,64.2,1.1
7073,2018,9299,1,2398,0,145,64.2,1.1
7079,2018,15999,1,16582,0,145,41.5,2.0
6967,2016,8499,1,31530,0,125,53.3,1.0
7585,2014,8999,1,47772,1,145,53.3,2.0
7079,2017,10999,1,15555,0,145,58.9,1.0
7079,2018,10999,1,10374,0,145,61.4,1.0
7079,2014,8940,2,29192,0,160,44.8,1.6
7079,2014,6840,1,69000,1,20,67.3,1.6
7079,2015,5750,1,78000,1,20,67.3,1.6
7073,2015,8845,1,29194,0,0,65.7,1.0
7073,2014,6995,1,51438,0,0,65.7,1.0
7079,2016,8497,1,52821,1,0,74.3,1.5
7079,2016,8470,1,89827,1,0,74.3,1.5
7073,2017,9640,1,16697,1,0,78.5,1.5
7073,2014,7340,1,30000,0,0,65.7,1.0
7073,2014,6940,1,32000,0,0,65.7,1.0
7079,2013,5749,1,69000,0,30,56.5,1.0
7079,2017,11333,2,30452,0,125,51.4,1.0
7073,2016,8795,1,27705,0,0,65.7,1.0
7073,2015,8288,1,14653,0,0,65.7,1.0
7073,2018,11997,1,10230,0,145,58.9,1.0
6967,2017,8697,1,33866,0,125,52.3,1.0
7073,2018,10497,1,28247,0,145,62.8,1.0
7079,2016,9797,1,25286,1,0,74.3,1.5
7585,2015,10488,1,59498,1,125,60.1,2.0
7073,2014,6988,1,53987,0,0,65.7,1.0
6967,2016,8688,1,17543,0,160,44.8,1.5
7079,2017,10990,1,37287,1,150,74.3,1.5
7585,2014,9970,2,67401,1,205,45.6,2.0
7079,2018,11970,1,37349,1,150,74.3,1.5
7079,2019,15970,2,404,0,145,47.9,1.5
7073,2017,9797,1,24138,0,145,62.8,1.0
7079,2017,11797,1,12255,0,20,60.1,1.0
7585,2015,7991,1,128000,1,150,54.3,2.0
7585,2015,7991,1,128000,1,145,54.3,2.0
7585,2015,7992,1,123000,1,125,60.1,2.0
7079,2016,7793,1,100000,1,20,70.6,2.0
7585,2017,12491,1,96000,1,150,54.3,2.0
7073,2015,9495,1,50460,0,150,47.9,1.6
7079,2018,18490,2,19398,1,150,61.4,2.0
7079,2013,10899,1,55865,0,235,39.2,2.0
7073,2014,6949,1,41076,0,0,65.7,1.0
7073,2017,7393,1,102000,0,150,65.7,1.0
7079,2016,7793,1,106000,1,20,70.6,2.0
6967,2018,15900,2,5603,0,145,48.7,1.0
7073,2014,6450,1,54486,0,0,65.7,1.0
7079,2019,15500,1,3914,0,145,60.1,1.0
7073,2019,11990,1,12950,1,150,58.9,1.5
7079,2018,12539,2,14952,0,145,51.4,1.0
7073,2017,10069,1,17613,0,145,62.8,1.0
7073,2017,9739,1,23500,0,20,62.8,1.0
7079,2018,12089,1,28568,1,145,74.3,1.5
7073,2016,10399,1,13475,1,0,78.5,1.5
7585,2016,12999,1,12825,1,125,60.1,2.0
7073,2016,8240,1,25388,1,0,78.5,1.5
7079,2016,10795,1,16300,0,20,60.1,1.0
7079,2015,5492,1,114000,1,0,74.3,1.5
7585,2017,12491,1,96000,1,145,54.3,2.0
7585,2015,8391,1,109000,1,145,54.3,2.0
7585,2013,9921,2,49372,1,200,45.6,2.0
7073,2016,7548,1,17079,0,125,54.3,1.2
7073,2014,7299,1,31876,0,0,65.7,1.0
7073,2015,7499,1,58592,1,0,78.5,1.5
7585,2017,18849,2,15073,1,145,54.3,2.0
7073,2017,11799,1,26570,0,145,47.9,1.6
7079,2018,15999,1,7873,1,145,80.7,1.5
7079,2016,8999,1,65920,1,0,74.3,1.5
7073,2014,8649,1,45379,0,145,47.9,1.6
7079,2017,11599,2,22436,0,145,51.4,1.0
7079,2019,18999,2,4146,0,145,47.9,1.5
7079,2016,9499,1,62664,1,0,74.3,1.5
7073,2015,9999,1,29469,0,145,47.9,1.6
7079,2015,13084,1,40807,0,200,41.5,2.0
7585,2019,17623,1,8978,1,145,45.6,1.5
7073,2016,9907,1,19519,0,0,65.7,1.0
7073,2016,7935,1,45018,0,0,65.7,1.0
7073,2018,11913,1,18639,0,145,62.8,1.0
7073,2013,6913,1,41148,0,0,65.7,1.0
7079,2016,13815,1,48628,1,20,67.3,2.0
7073,2017,10999,1,16613,0,145,62.8,1.0
7585,2017,15995,2,46210,1,145,54.3,2.0
7079,2015,12787,1,39772,1,20,67.3,2.0
7073,2016,8699,1,7973,0,0,65.7,1.0
7073,2016,7147,1,32780,0,0,65.7,1.0
7073,2014,6934,1,42020,0,0,65.7,1.0
7073,2016,9999,1,14063,0,0,65.7,1.0
7073,2013,6540,1,27550,0,30,54.3,1.2
7073,2016,8244,1,19453,1,0,78.5,1.5
7079,2016,9545,2,33190,1,20,67.3,1.5
7079,2016,22499,1,21000,0,235,36.7,2.3
7079,2017,17098,1,22431,1,145,67.3,2.0
7079,2016,9491,1,30380,1,0,74.3,1.5
6967,2016,8199,1,33196,0,160,44.8,1.5
7073,2014,5899,1,46314,0,30,54.3,1.2
7073,2014,7132,1,29639,0,30,54.3,1.2
7073,2017,10449,1,17468,1,0,78.5,1.5
7079,2017,12499,1,52492,0,145,50.4,1.5
7073,2016,9299,1,18328,1,0,88.3,1.5
7073,2016,8105,1,32268,0,0,65.7,1.0
7585,2017,16399,1,39967,1,145,54.3,2.0
7073,2017,7763,1,29435,0,145,54.3,1.2
7079,2014,11318,1,40402,0,235,39.2,2.0
7073,2014,6790,1,60918,0,0,65.7,1.0
7079,2019,19000,2,5310,0,145,46.3,1.5
7073,2016,9995,1,22607,0,0,65.7,1.0
7073,2014,9293,1,33872,0,150,47.9,1.6
7585,2016,13919,1,45000,1,125,60.1,2.0
7073,2018,10999,1,31620,1,145,58.9,1.5
7079,2018,13449,1,15250,0,145,57.7,1.0
7079,2017,18199,1,13000,0,145,41.5,2.0
7079,2017,11999,1,26973,0,145,57.7,1.0
7079,2019,18700,2,3095,1,145,64.2,2.0
7073,2016,7825,1,22502,0,0,65.7,1.0
7079,2019,15510,1,1786,0,145,58.9,1.0
7079,2017,12012,1,20621,0,145,57.7,1.0
6967,2017,9893,1,39888,0,125,52.3,1.0
7073,2019,14652,1,20059,0,145,40.3,1.5
7073,2015,7511,1,46243,1,0,78.5,1.5
7079,2019,17999,2,3521,1,145,64.2,2.0
7073,2016,7891,1,15543,0,125,54.3,1.2
7073,2016,8344,1,19648,0,0,65.7,1.0
7079,2015,9610,1,50332,0,125,51.4,1.5
7073,2014,7731,1,26822,0,0,65.7,1.0
7079,2015,10295,1,23742,1,0,74.3,1.5
7073,2018,10999,1,30295,0,145,65.7,1.0
7079,2017,12295,1,23016,0,145,51.4,1.5
7079,2017,10999,1,13671,0,145,60.1,1.0
7079,2017,12120,1,16853,0,145,57.7,1.0
7079,2018,12499,1,17330,1,145,74.3,1.5
7079,2015,7899,1,60482,1,0,74.3,1.5
7079,2017,11999,1,20310,1,145,74.3,1.5
7079,2016,15749,1,19664,0,200,41.5,2.0
7079,2019,17699,2,3252,1,145,64.2,2.0
7073,2019,16399,1,6937,0,145,40.3,1.5
7073,2017,9360,1,25438,0,0,65.7,1.0
7079,2017,11500,1,2481,0,145,60.1,1.0
7079,2018,12204,1,22688,0,145,57.7,1.0
7079,2017,11389,1,36608,1,145,74.3,1.5
7079,2016,9499,1,31309,0,20,60.1,1.0
7079,2019,19500,2,1520,1,145,64.2,2.0
7079,2017,9995,1,34040,1,0,74.3,1.5
7073,2013,5448,1,66471,0,30,54.3,1.2
7585,2019,16399,1,12689,0,145,39.2,1.5
7073,2017,9499,1,17378,0,145,65.7,1.0
7585,2017,16999,1,16644,1,145,60.1,2.0
7073,2014,8299,1,60002,0,145,47.9,1.6
7079,2016,8899,1,49470,1,0,74.3,1.5
7073,2016,11127,1,22292,0,145,47.9,1.6
7079,2018,13799,1,14082,0,145,57.7,1.0
7079,2016,10185,2,53717,1,30,64.2,2.0
7079,2017,16051,1,11035,0,145,41.5,2.0
7079,2016,10210,1,21018,1,0,74.3,1.5
7585,2015,10599,1,39329,0,165,45.6,1.5
7585,2015,10495,1,42277,1,125,60.1,2.0
7073,2015,7699,1,34263,1,0,88.3,1.5
7073,2017,11128,1,25595,0,145,47.9,1.6
7073,2018,10799,1,30555,1,145,58.9,1.5
7585,2017,14799,1,17339,1,145,64.2,1.5
7073,2016,8825,1,21297,0,20,62.8,1.0
7073,2016,7175,1,40003,0,20,62.8,1.0
7073,2016,6800,1,22421,1,0,78.5,1.5
7079,2019,18498,1,5532,0,145,48.7,1.0
7079,2015,6499,1,71500,0,20,61.4,1.0
7079,2019,17999,2,95,0,145,48.7,1.0
6967,2018,13999,1,16908,0,150,54.3,1.0
7073,2017,10499,1,25000,0,150,65.7,1.0
7585,2017,12999,1,44000,1,150,60.1,2.0
7079,2019,15999,1,15000,0,145,60.1,1.0
7079,2019,16799,1,4660,0,145,60.1,1.0
7073,2015,6999,1,34772,0,125,54.3,1.2
7073,2017,10999,1,8146,0,145,65.7,1.0
7079,2019,15999,1,8340,0,145,60.1,1.0
7079,2019,14999,1,6177,0,145,58.9,1.0
7079,2019,16998,1,4152,0,145,60.1,1.0
7079,2019,14499,1,10050,0,145,60.1,1.0
7079,2019,14998,1,10464,0,145,58.9,1.0
7073,2017,11999,2,20007,0,0,57.7,1.0
7585,2019,19998,2,12030,1,145,42.2,2.0
7073,2017,9999,1,18916,0,145,65.7,1.0
7073,2017,10499,1,31803,0,145,65.7,1.0
7073,2016,7999,1,30900,0,0,65.7,1.0
7585,2014,10999,1,42368,1,200,47.9,2.0
7073,2019,13399,1,9829,1,150,58.9,1.5
7073,2016,9699,1,17330,0,0,65.7,1.0
7079,2019,17499,2,5700,1,145,50.4,1.5
7079,2019,18200,1,804,0,145,48.7,1.0
7073,2016,10414,1,23998,0,20,62.8,1.0
7079,2017,12999,2,17303,0,125,51.4,1.0
7585,2017,16749,2,28493,0,235,38.2,1.5
7079,2018,18681,1,17515,0,145,41.5,2.0
7079,2017,13249,2,8727,0,125,51.4,1.0
6967,2018,12999,1,15608,0,150,54.3,1.0
7073,2017,8999,1,29127,0,150,65.7,1.0
7073,2018,9999,1,12000,0,150,64.2,1.1
7073,2013,6999,2,62000,0,0,57.7,1.0
7073,2014,5999,1,61686,0,0,65.7,1.0
7073,2017,8499,1,12412,0,145,65.7,1.0
6967,2017,9999,1,13759,0,145,52.3,1.0
7073,2017,10999,1,34844,0,145,47.9,1.6
7079,2015,9933,2,16186,0,165,44.8,1.6
7073,2017,8444,1,42787,0,150,65.7,1.0
7079,2017,11211,1,22766,0,20,60.1,1.0
7079,2017,10483,1,25000,1,150,74.3,1.5
7079,2017,10999,2,45709,0,150,46.3,1.5
7585,2019,19710,1,5691,1,145,47.9,2.0
7079,2019,17999,1,12014,0,150,60.1,1.0
7073,2017,7999,1,28907,0,125,54.3,1.2
7079,2015,13583,1,21718,1,20,67.3,2.0
7585,2016,12918,1,45962,0,160,45.6,1.5
7079,2018,11499,1,21023,0,145,60.1,1.0
7585,2017,17998,1,28177,1,150,54.3,2.0
7585,2019,20499,1,2554,1,150,47.9,2.0
6967,2019,15999,2,999,0,145,45.6,1.0
7585,2016,10299,1,57815,1,125,60.1,2.0
6967,2019,16999,1,10678,0,150,52.3,1.0
7073,2019,14299,1,2698,0,150,58.9,1.0
6967,2019,16499,2,3205,0,145,45.6,1.0
7073,2015,9299,2,20966,0,0,57.7,1.0
7073,2019,14299,1,4216,0,150,58.9,1.0
7073,2019,14499,1,9033,0,150,55.4,1.0
7079,2019,20499,1,3572,1,145,70.6,2.0
7585,2019,25499,2,1274,1,145,38.7,2.0
7585,2019,19499,1,5556,1,145,47.9,2.0
7585,2017,12999,1,12843,1,30,64.2,1.5
7079,2014,5299,1,78767,0,150,47.9,1.6
7079,2017,9499,1,30825,0,150,61.4,1.0
7079,2019,16498,1,5826,0,145,60.1,1.0
7079,2019,17499,1,8140,0,150,60.1,1.0
7079,2017,10999,1,42632,1,150,74.3,1.5
7585,2015,10999,1,56308,1,150,54.3,2.0
7079,2016,7999,1,51976,0,20,61.4,1.0
7079,2019,15999,1,8706,1,150,80.7,1.5
7585,2017,13499,1,24234,1,150,64.2,1.5
6967,2015,7599,1,31141,0,125,52.3,1.0
7079,2015,6395,1,89770,1,20,67.3,1.6
6967,2017,9495,1,29000,1,150,44.8,1.5
7079,2017,11299,1,23624,1,0,74.3,1.5
7073,2019,14999,1,9772,0,145,58.9,1.0
6967,2016,10499,2,26759,0,160,44.8,1.5
7073,2019,14499,1,9023,0,145,60.1,1.0
7079,2018,11999,1,26898,0,145,57.7,1.0
6967,2017,9999,1,17453,0,125,53.3,1.0
7079,2017,8999,1,33460,0,20,60.1,1.0
7073,2017,9999,2,19249,0,145,47.9,1.6
7073,2019,15499,1,3765,0,145,55.4,1.0
7585,2018,14999,1,14498,1,145,54.3,1.5
7073,2018,14299,1,9804,0,145,65.7,1.0
7585,2019,21499,2,10265,1,145,42.2,2.0
7585,2019,24999,2,4985,1,145,42.2,2.0
7073,2016,9299,1,16218,1,0,88.3,1.5
7073,2019,14499,1,4266,0,145,58.9,1.0
7585,2019,19999,1,4185,1,145,47.9,2.0
7073,2017,10499,1,13625,0,0,65.7,1.0
7585,2013,9500,1,67311,1,205,47.9,2.0
7079,2019,15124,1,17354,1,145,74.3,1.5
7585,2017,13999,1,46502,1,145,54.3,2.0
7073,2018,12495,1,18894,0,145,62.8,1.0
7073,2017,8995,1,13759,0,145,54.3,1.2
7079,2019,23999,1,5834,1,145,50.4,2.0
7073,2016,10999,1,11264,0,20,62.8,1.0
7079,2019,17998,1,10222,1,145,74.3,1.5
7079,2019,18699,2,4267,0,145,51.4,1.0
6967,2019,16499,2,4340,0,145,45.6,1.0
6967,2019,14999,1,13994,0,145,53.3,1.0
7073,2015,10299,1,8161,0,0,65.7,1.0
7073,2013,6500,1,43181,0,0,65.7,1.0
7079,2016,8500,1,37695,1,0,74.3,1.5
7073,2013,5799,1,45787,0,30,54.3,1.2
7073,2015,8299,1,45500,1,0,78.5,1.5
7079,2015,10000,1,19498,1,0,74.3,1.5
7073,2014,8000,1,63958,0,145,47.9,1.6
7073,2015,6495,1,41896,0,125,54.3,1.2
7585,2018,17995,2,15393,1,145,54.3,2.0
7073,2015,7995,2,26220,0,0,57.7,1.0
7079,2017,8211,1,46282,0,20,61.4,1.0
7073,2015,8999,1,9467,0,0,65.7,1.0
7585,2016,13487,2,53930,1,150,52.3,2.0
7585,2015,12434,2,30970,1,150,52.3,2.0
7079,2017,10587,1,50526,1,0,74.3,1.5
7585,2017,14555,2,11590,0,150,38.2,1.5
7073,2014,5999,1,42012,0,0,65.7,1.0
7073,2019,14598,1,10555,0,145,55.4,1.0
7073,2019,15999,2,8910,0,145,48.7,1.0
7079,2015,13499,1,30555,1,20,67.3,2.0
7585,2014,9599,1,62350,1,200,47.9,2.0
7073,2014,8399,1,65929,0,145,47.9,1.6
7073,2015,8749,1,56109,0,145,47.9,1.6
7079,2018,14199,1,13883,0,145,58.9,1.0
7073,2014,6561,1,39381,0,0,65.7,1.0
7073,2017,9078,2,16813,0,0,57.7,1.0
7073,2016,6490,1,64384,1,0,78.5,1.5
7073,2017,12495,2,8629,0,145,54.3,1.0
7073,2017,10600,1,29358,0,0,65.7,1.0
7585,2018,15299,1,2299,1,145,54.3,1.5
7079,2019,15699,1,9004,0,145,60.1,1.0
7079,2019,15999,1,4857,0,145,60.1,1.0
7585,2019,20499,2,13211,0,145,31.0,1.5
6967,2019,17999,1,2000,0,145,51.4,1.0
6967,2017,9599,1,23319,1,30,64.2,1.5
7073,2017,8000,1,66210,1,145,88.3,1.5
7585,2016,12295,2,74000,1,145,52.3,2.0
7073,2015,6000,1,49450,1,0,76.4,1.5
7079,2015,7000,1,76890,1,0,74.3,1.5
7079,2013,4500,1,97930,0,145,47.9,1.6
6967,2016,9600,1,16505,0,125,53.3,1.0
7079,2014,14800,1,35712,0,235,39.2,2.0
7073,2017,10999,2,13660,0,145,47.9,1.6
7585,2017,16199,1,13182,1,145,64.2,1.5
7079,2016,8999,1,18086,0,20,60.1,1.0
7079,2019,16300,1,15825,0,150,60.1,1.0
7073,2016,7695,1,32290,0,0,65.7,1.0
7073,2014,6000,1,31124,0,30,54.3,1.2
7073,2017,10299,1,17852,0,145,62.8,1.0
7079,2016,6299,1,90378,1,0,74.3,1.5
7073,2015,5500,1,67375,1,0,78.5,1.5
7073,2013,5299,1,64231,0,0,65.7,1.0
